years_in_business,applicant_age,monthly_salary,existing_loans,loan_amount_requested,collateral_value,approved_status,approved_amount
3,33,13942,0,143849.85144837506,192399.59999999998,1,103715.74289427842
14,63,2729,2,28067.540207563405,55671.6,1,20433.16927110616
4,49,6808,4,76006.81731333995,98035.2,0,0.0
5,44,7997,3,52524.73832096247,119955.0,0,0.0
10,63,10919,1,75936.60803605466,196542.0,1,55813.406906500175
5,25,5052,4,57333.09514535136,75780.0,0,0.0
3,25,10174,2,94187.56558531753,140401.19999999998,0,0.0
9,51,2725,3,30702.26919177009,47415.0,0,0.0
12,61,10643,3,69010.21425777867,204345.6,1,46857.935481031716
2,30,8634,3,72972.14391898256,113968.8,0,0.0
11,47,4427,3,49035.16557816446,82342.2,0,0.0
1,54,14761,3,174840.25732557112,185988.6,0,0.0
16,24,6108,1,44452.244534313846,131932.80000000002,1,34539.394003161855
3,57,9590,1,61607.13614375799,132342.0,0,0.0
13,35,9308,2,95388.49817301998,184298.4,1,68775.10718274738
15,23,3014,3,29806.34727513216,63294.0,1,20864.443092592508
1,25,13383,4,122272.7487458576,168625.80000000002,0,0.0
16,58,2642,0,16144.746717397229,57067.200000000004,1,13109.534334526548
15,44,7000,4,66317.33243104658,147000.0,1,44101.02606664597
6,32,8690,0,89894.00811786343,135564.0,0,0.0
15,56,5373,4,41768.143289253334,112833.0,1,27775.815287353464
18,55,10269,3,96841.16644079529,234133.19999999998,1,69822.48100381339
17,42,7882,4,49155.19020167236,174980.4,1,33376.37414693553
14,56,3191,0,33063.15624249223,65096.4,1,26384.398681508803
18,63,5027,1,49834.334933901664,114615.59999999999,1,39418.95893271621
17,30,9039,2,67519.00703784043,200665.80000000002,1,50571.73627134247
1,35,3085,1,33334.88980356832,38871.0,0,0.0
14,51,13640,1,82360.23088249941,278256.0,1,62840.856163347045
7,23,7771,4,87366.03731408501,125890.20000000001,0,0.0
1,38,10691,2,64675.49595375481,134706.6,0,0.0
3,36,2560,2,30439.957809270632,35328.0,0,0.0
11,32,14551,0,94098.06764669022,270648.60000000003,1,73114.1985614783
18,50,14193,0,124096.34357001187,323600.39999999997,1,102503.57978882978
14,32,3560,2,30629.576728511794,72624.0,1,22298.331858356585
3,41,10126,0,65487.5973752085,139738.8,0,0.0
2,24,3799,2,31775.24511636034,50146.8,0,0.0
15,28,5373,2,45265.01139032185,112833.0,1,33269.78337188655
7,22,6268,2,68328.62710165295,101541.6,0,0.0
13,34,10693,1,122541.32871707281,211721.4,1,92641.24451010702
4,62,8424,1,91043.524436096,121305.59999999999,0,0.0
8,40,2598,4,24018.433028750605,43646.399999999994,0,0.0
2,51,12922,3,94836.99439550507,170570.40000000002,0,0.0
13,37,2520,4,20725.493225168197,49896.0,0,0.0
4,39,13560,0,102341.51098131841,195264.0,1,74504.6199943998
13,52,13358,3,85444.4434165236,264488.39999999997,1,58614.88818373518
16,56,8450,1,94851.20580172863,182520.0,1,73699.38690794313
12,49,11446,0,94873.7949745435,219763.2,1,74381.0552600421
13,62,14757,1,121844.83877188113,292188.6,1,92114.69811154212
1,46,13392,3,104844.614114019,168739.2,0,0.0
3,33,9331,3,62072.82382324495,128767.79999999999,0,0.0
3,45,4914,1,49946.968834575586,67813.2,0,0.0
12,53,5137,0,49990.73550090189,98630.40000000001,1,39192.736632707085
4,44,9269,2,56616.992953498055,133473.6,0,0.0
1,47,3273,1,22109.83412153286,41239.8,0,0.0
17,62,6569,1,76959.60317972898,145831.80000000002,1,60336.328892907506
9,26,10354,3,101249.0326028084,180159.6,1,66621.86345264793
5,34,11525,3,94428.87548865902,172875.0,0,0.0
3,23,14663,0,142583.6852435142,202349.4,1,102802.83706057373
7,48,12771,4,146412.78928284172,206890.2,0,0.0
3,45,7698,0,53330.922871562965,106232.4,0,0.0
5,25,11718,2,138727.98055054536,175770.0,0,0.0
12,41,4012,3,32305.98870488895,77030.40000000001,0,0.0
3,30,11314,2,78850.94307208396,156133.19999999998,0,0.0
1,60,11644,4,81323.48305607324,146714.4,0,0.0
3,46,11777,1,81495.86105902238,162522.59999999998,0,0.0
16,63,4569,3,49801.38810253705,98690.40000000001,1,35209.58138849368
18,58,3709,4,29058.53136200079,84565.2,1,19934.15251433254
3,24,10243,1,92890.1520713282,141353.4,0,0.0
5,42,5806,2,42448.421041328016,87090.0,0,0.0
5,30,7159,3,52013.861079922564,107385.0,0,0.0
9,64,7738,4,81773.81099663531,134641.19999999998,0,0.0
12,64,7939,2,87996.43759408321,152428.80000000002,1,62829.456442175404
16,44,2804,1,29603.493397035796,60566.4,1,23001.914369496808
9,43,3100,0,29571.10841569216,53940.0,0,0.0
18,38,4108,0,43267.72066267884,93662.4,1,35739.13726737272
11,34,5456,1,48609.625349841735,101481.6,1,36068.34200958257
17,30,9083,3,108775.30532061521,201642.6,1,77665.56799891924
1,41,2412,4,28430.1564137239,30391.2,0,0.0
3,44,3940,3,32664.81404531423,54371.99999999999,0,0.0
5,40,6467,2,69853.58067155053,97005.0,0,0.0
1,39,6267,0,62848.6984810769,78964.2,0,0.0
15,38,2019,3,15008.336643957027,42399.0,1,10505.835650769917
17,37,11793,2,121416.89029813668,261804.6,1,90941.25083330435
4,34,7589,0,74960.30457031097,109281.59999999999,0,0.0
14,42,7548,4,74747.86669717754,153979.19999999998,1,49184.096286742824
2,57,10473,0,65158.983776690315,138243.6,0,0.0
4,57,11612,0,88973.81782474098,167212.8,1,64772.93937641143
5,61,3164,3,20846.39887322413,47460.0,0,0.0
7,37,6247,3,67271.66460195654,101201.40000000001,0,0.0
4,25,4307,0,28241.40462198585,62020.799999999996,0,0.0
8,26,13567,1,98295.07948571682,227925.59999999998,1,70870.75230920182
11,40,5490,2,46891.54647219712,102114.0,1,33152.323355843364
8,50,2926,3,26112.243092863937,49156.799999999996,0,0.0
4,55,10085,4,100613.88817809072,145224.0,0,0.0
11,26,5911,2,52006.85786175968,109944.6,1,36768.84850826409
12,35,14220,4,88131.28873810015,273024.0,1,56756.5499473365
2,36,13352,4,118093.95145313774,176246.40000000002,0,0.0
15,31,8375,1,86657.58586231836,175875.0,1,66726.34111398512
14,52,13044,3,92513.06894305082,266097.6,1,64111.55677753422
19,48,5917,4,39316.269766907935,138457.8,1,27246.1749484672
17,62,5629,2,53532.081115693545,124963.8,1,40095.52875565446
16,45,3282,1,39020.51297809506,70891.2,1,30318.938583979856
5,42,10485,4,87405.58300026454,157275.0,0,0.0
1,38,5519,0,42771.42555087675,69539.40000000001,0,0.0
10,60,10662,3,99888.185185925,191916.0,1,66425.64314864013
7,49,10265,0,78920.33637636792,166293.0,1,59111.331945899576
10,41,11623,3,111361.08589213743,209214.0,1,74055.12211827139
16,54,7031,4,60494.898471055254,151869.6,1,40652.57177254913
5,34,10103,3,103565.16949813598,151545.0,0,0.0
19,59,6566,2,53681.20913053166,153644.4,1,40958.762566595644
6,27,10551,4,77356.57861667452,164595.6,0,0.0
12,49,5379,1,54879.60217311045,103276.8,1,41104.82202765973
6,61,10214,1,117318.15164805038,159338.4,0,0.0
10,64,10952,1,97916.23823212468,197136.0,1,71968.43510061165
10,29,13387,2,95335.31093565955,240966.0,1,66734.71765496169
13,31,11863,4,117943.26977607323,234887.4,1,76781.06862422366
19,44,11018,2,114899.59939940699,257821.19999999998,1,87668.39434174751
17,53,10394,4,92289.52557090593,230746.80000000002,1,62664.587862645116
16,47,13746,2,123135.34733565255,296913.60000000003,1,91366.42772305416
4,22,3725,0,40842.799454440275,53640.0,0,0.0
3,55,11934,4,91481.551267152,164689.19999999998,0,0.0
5,25,13719,4,140579.79453315705,205785.0,0,0.0
13,51,4581,4,45761.458278485894,90703.79999999999,0,0.0
14,24,11633,2,139035.15922549073,237313.19999999998,1,101217.59591615725
9,53,7223,2,69557.40220797471,125680.2,0,0.0
9,47,6589,2,62944.736578710996,114648.59999999999,0,0.0
8,62,8941,4,75244.63193523271,150208.8,0,0.0
10,35,4173,0,35564.89123312239,75114.0,1,27384.96624950424
18,23,5078,0,46983.07727743988,115778.4,1,38808.02183116534
12,25,14838,0,90439.93891895955,284889.60000000003,1,70904.91211246428
13,30,4818,1,56427.39604365634,95396.4,1,42659.11140900418
16,31,8470,1,71021.44799965648,182952.0,1,55183.66509573307
3,57,13862,3,95036.72938094914,191295.59999999998,0,0.0
9,29,2089,2,20268.834360805562,36348.6,0,0.0
16,38,8795,0,91454.89586043761,189972.0,1,74261.37543867533
17,64,2418,4,21345.66650027489,53679.600000000006,1,14493.707553686649
16,40,5741,3,41691.625830345976,124005.6,1,29475.979462054598
10,43,2052,2,20958.624091288264,36936.0,0,0.0
18,64,7920,1,55292.306165365124,180576.0,1,43736.214176803805
2,56,6540,4,58019.48053909734,86328.0,0,0.0
14,46,7552,1,89529.82106441063,154060.8,1,68311.25347214531
5,41,13997,2,138994.6263939422,209955.0,1,92431.42655197156
6,46,10776,1,106175.51819044715,168105.6,1,75066.09136064613
1,36,12814,3,140748.4744991763,161456.4,0,0.0
15,25,11464,4,73541.62248516742,240744.0,1,48905.17895263633
3,48,5380,0,42243.822143327685,74244.0,0,0.0
19,26,7155,2,56509.08463177783,167427.0,1,43116.43157404647
18,41,12058,0,113727.2774473548,274922.39999999997,1,93938.73117151506
15,46,5841,1,39499.14696158194,122661.0,1,30414.343160418088
18,32,2263,0,21882.16718076807,51596.399999999994,1,18074.670091314423
1,42,4982,0,41559.194679497756,62773.200000000004,0,0.0
14,37,8198,3,77597.11853595712,167239.19999999998,1,53774.80314541829
17,60,8655,1,83483.83339788431,192141.0,1,65451.325383941294
8,25,12659,3,96698.83701965156,212671.19999999998,1,62950.94289979316
8,44,5261,0,62707.64173218478,88384.79999999999,0,0.0
17,52,2524,3,19500.27323635359,56032.8,1,13923.195090756462
1,48,5265,1,33981.3976344933,66339.0,0,0.0
7,59,9590,3,71839.8840328634,155358.0,0,0.0
14,30,6738,0,53314.27374931162,137455.19999999998,1,42544.79045195067
6,28,12053,2,100551.89186271925,188026.80000000002,1,67570.87133174734
17,41,13339,2,149726.1160002212,296125.8,1,112144.86088416565
14,50,8923,1,96026.9089504079,182029.19999999998,1,73268.53152916124
7,41,5351,2,32358.05006076697,86686.20000000001,0,0.0
15,48,12555,3,106796.9655691434,263655.0,1,74757.87589840037
8,55,6294,2,38933.005925534206,105739.2,0,0.0
16,36,12608,0,130951.83717434056,272332.8,1,106332.89178556453
10,37,2471,0,27668.153937786894,44478.0,0,0.0
9,57,13467,4,135926.4497845775,234325.8,1,84682.17821579179
19,56,7412,0,72560.67959775236,173440.8,1,60443.04610492771
2,64,4094,0,43959.891560702046,54040.8,0,0.0
8,53,4781,2,44725.00155765479,80320.79999999999,0,0.0
11,25,4754,2,54070.24364224234,88424.40000000001,0,0.0
4,36,12361,4,90682.4908598833,177998.4,0,0.0
18,56,10002,3,95537.87746671883,228045.59999999998,1,68882.80965350426
18,49,6514,3,55248.29193812151,148519.19999999998,1,39834.0184873856
2,54,2965,3,29972.05509860758,39138.0,0,0.0
5,55,13731,2,110448.48017232608,205965.0,1,73448.23931459684
14,47,2914,4,24966.83010847359,59445.6,0,0.0
13,27,11194,4,117460.11877780563,221641.19999999998,1,76466.53732435145
8,24,2147,1,14101.099716055276,36069.6,0,0.0
11,50,3042,0,19508.348542670137,56581.200000000004,1,15157.986817654699
8,62,14096,2,121840.78478012087,236812.8,1,83582.77835916293
15,44,10364,2,106435.81231330107,217644.0,1,78230.32205027626
6,40,10014,1,67896.6518360215,156218.4,1,48002.9328480672
17,22,7254,3,66785.85604675539,161038.80000000002,1,47685.101217383344
11,55,2952,1,25308.370988327468,54907.200000000004,1,18778.811273338983
7,45,14935,2,91981.54415204268,241947.00000000003,1,62455.46847923698
2,59,3123,3,30212.15227568015,41223.600000000006,0,0.0
3,57,11507,0,90699.78463100089,158796.59999999998,0,0.0
18,22,7950,0,62048.24299298744,181260.0,1,51251.84871220762
14,51,5304,4,40364.63187740278,108201.59999999999,1,26559.927775331034
9,44,4022,3,44568.06190252217,69982.8,0,0.0
8,35,14262,3,85715.86022939136,239601.59999999998,1,55801.025009333775
18,60,3443,2,22721.160948903835,78500.4,1,17177.197677371296
12,48,2342,4,23147.1718437165,44966.4,0,0.0
12,39,7910,1,75944.62709334472,151872.0,1,56882.5256929152
10,42,3717,4,27816.67987544485,66906.0,0,0.0
9,58,11196,4,99867.63665564569,194810.4,1,62217.53763646727
2,59,12327,2,120341.8215135822,162716.40000000002,0,0.0
11,40,5800,2,52761.882076599766,107880.0,1,37302.650628156036
10,37,5048,1,50711.46442043004,90864.0,1,37272.92634901608
8,48,4308,0,31919.36878430197,72374.4,0,0.0
5,33,13925,0,91236.33639464062,208875.0,1,67058.70725006085
5,24,10846,2,96308.04872434138,162690.0,0,0.0
9,22,3994,1,26108.386279257244,69495.59999999999,0,0.0
11,47,11208,0,118944.54614129003,208468.80000000002,1,92419.91235178236
12,51,5157,3,43532.734239264144,99014.40000000001,1,29558.726548460356
5,38,13960,1,148017.72115025204,209400.0,1,103612.40480517643
6,34,3426,2,40909.62851019631,53445.6,0,0.0
1,47,6360,2,50218.548585019635,80136.0,0,0.0
16,28,11399,4,117691.90618092698,246218.4,1,79088.96095358292
14,37,12983,1,96044.02303231106,264853.2,1,73281.58957365333
14,45,2131,3,20475.241509272153,43472.4,1,14189.342365925602
13,23,11150,0,75939.43611536687,220770.0,1,60068.09396725518
12,34,10216,4,79207.99722907436,196147.2,1,51009.950215523895
7,51,2888,3,18619.84953912117,46785.600000000006,0,0.0
6,56,8466,0,78163.65135100498,132069.6,1,57997.42930244569
9,35,11589,3,84204.14712757617,201648.6,1,55406.32880994512
16,35,11399,1,131931.32835701242,246218.4,1,102510.64213339864
9,48,14097,0,145188.43868355066,245287.8,1,110778.77871554915
14,28,3163,2,32689.972971221792,64525.2,1,23798.300323049465
9,26,14927,3,118661.08623532875,259729.8,1,78078.9947428463
4,58,8628,1,79566.57121991552,124243.2,0,0.0
9,51,14390,3,158643.60297187557,250386.0,1,104387.49075549412
8,37,4858,3,45379.9306241496,81614.4,0,0.0
14,41,5401,3,48383.59844010985,110180.4,1,33529.833718996124
5,64,4718,4,48710.083112534936,70770.0,0,0.0
16,25,13587,1,98681.88701438719,293479.2,1,76675.82621017883
10,37,10664,0,87752.12918860454,191952.0,1,67569.1394752255
3,59,10609,2,66628.17044764826,146404.19999999998,0,0.0
9,27,5303,4,36764.32422992089,92272.2,0,0.0
3,40,12909,1,129647.97399366756,178144.19999999998,0,0.0
19,37,9966,3,105270.63566773724,233204.4,1,76637.0227661127
19,46,13896,4,122377.82344844475,325166.39999999997,1,84807.8316497722
1,48,5930,3,68285.80298038396,74718.0,0,0.0
19,47,14641,1,91679.88457803961,342599.39999999997,1,73160.5478932756
15,28,7088,0,56226.78458440877,148848.0,1,45262.56159044905
19,45,13095,3,117477.66271616331,306423.0,1,85523.73845736688
7,50,9962,4,108008.18492632166,161384.40000000002,0,0.0
1,42,5158,0,39831.400586383745,64990.8,0,0.0
16,31,2013,4,12640.067938617642,43480.8,1,8494.125654751055
8,52,3849,4,33429.477860729276,64663.2,0,0.0
12,55,14163,3,94726.63271944379,271929.60000000003,1,64319.383616502346
6,27,3631,2,22288.819401521843,56643.6,0,0.0
10,62,5659,0,43173.855263698366,101862.0,1,33243.86855304774
14,51,9094,0,69110.9774761151,185517.6,1,55150.560025939856
5,45,14167,1,156655.8917417847,212505.0,1,109659.12421924928
4,63,10762,3,82145.38002256486,154972.8,0,0.0
14,40,8562,4,69996.251122068,174664.8,1,46057.53323832075
17,27,10949,0,107527.02627632582,243067.80000000002,1,88064.63452031084
1,36,10432,3,100309.38129394277,131443.2,0,0.0
17,61,2174,3,20476.695980345652,48262.8,1,14620.360929966795
9,23,5823,4,61899.07936914109,101320.2,0,0.0
16,61,5013,3,50871.14982037028,108280.8,1,35965.90292300178
3,36,2407,0,14664.435981135764,33216.6,0,0.0
10,43,13404,2,84280.57464575898,241272.0,1,58996.40225203129
17,40,10303,1,67859.8454049712,228726.6,1,53202.11879749742
16,44,14341,0,88168.59709090032,309765.60000000003,1,71592.90083781104
1,57,11933,1,95840.98132881169,150355.80000000002,0,0.0
19,23,3725,1,39261.40442586895,87165.0,1,31330.600731843413
15,46,9235,4,103431.60209523096,193935.0,1,68782.01539332859
7,45,9946,0,88952.30700725337,161125.2,1,66625.27794843278
8,40,13001,1,124303.05132420622,218416.8,1,89622.50000475268
4,26,5043,2,55726.47729111339,72619.2,0,0.0
12,30,7575,4,83998.94945572499,145440.0,1,54095.323449486896
2,34,10474,2,81930.30809764077,138256.80000000002,0,0.0
7,29,3887,2,37216.93521996824,62969.4,0,0.0
6,33,12898,0,149425.2014390573,201208.80000000002,1,110873.49946778052
2,49,8918,2,71025.4075721344,117717.6,0,0.0
7,40,3217,3,34096.387343572875,52115.4,0,0.0
2,26,13358,3,140847.9533208267,176325.6,0,0.0
4,42,7385,0,84490.16741215657,106344.0,0,0.0
16,54,9403,2,76419.84536382568,203104.80000000002,1,56703.52525995864
6,62,7610,3,72622.05505926958,118716.0,0,0.0
10,47,13298,2,92589.47607858795,239364.0,1,64812.63325501156
14,54,7115,3,63960.52803258123,145146.0,1,44324.64592657879
3,48,10948,3,95998.61672813923,151082.4,0,0.0
14,24,12023,0,111306.14514271637,245269.19999999998,1,88822.30382388768
11,34,11927,2,95557.43331912508,221842.2,1,67559.10535662143
11,62,11823,1,76984.5496631635,219907.80000000002,1,57122.53585006732
11,46,12338,0,145704.94299268923,229486.80000000002,1,113212.74070531953
4,24,5649,1,35293.586193791874,81345.59999999999,0,0.0
5,41,13714,4,143586.12882966409,205710.0,0,0.0
6,31,12166,4,73960.5557001,189789.6,0,0.0
14,27,7502,1,50761.48820765032,153040.8,1,38731.01550243719
7,24,3816,4,35386.92049784333,61819.200000000004,0,0.0
6,63,8249,1,75125.68777682376,128684.40000000001,0,0.0
14,60,7676,3,76402.9910875015,156590.4,1,52947.27282363855
16,36,7316,0,60153.33401016059,158025.6,1,48844.5072162504
4,61,6169,1,37404.02831071418,88833.59999999999,0,0.0
18,31,14356,3,116026.10686763124,327316.8,1,83654.8230515621
7,58,12944,3,124099.79039286112,209692.80000000002,1,79920.26501300256
19,42,11104,3,100575.37894669113,259833.6,1,73218.87587319114
14,35,2717,0,17685.70501699264,55426.799999999996,1,14113.192603560126
15,29,2661,4,29505.756311088975,55881.0,0,0.0
6,56,10439,3,116706.28965839349,162848.4,0,0.0
10,26,11197,4,112796.0885322387,201546.0,1,71061.53577531039
3,54,13450,0,157969.5536369737,185610.0,0,0.0
13,58,2497,2,17146.092065581215,49440.6,1,12362.332379284053
19,56,10688,3,75760.09437027563,250099.19999999998,1,55153.34870156066
18,32,2351,2,23231.380467474726,53602.799999999996,1,17562.92363341089
3,50,5386,4,39788.66020737492,74326.79999999999,0,0.0
3,39,3635,2,29104.97621300799,50162.99999999999,0,0.0
17,58,9147,1,77156.64682915797,203063.40000000002,1,60490.811114059834
7,63,7899,0,61365.40198193073,127963.8,1,45962.68608446611
2,53,3487,3,23129.049442067495,46028.4,0,0.0
5,38,8528,4,77185.57126591376,127920.0,0,0.0
9,23,10163,2,87688.34919130491,176836.19999999998,1,60768.0259895743
3,49,13522,3,144973.50168804475,186603.59999999998,0,0.0
8,54,9391,3,58534.82569584607,157768.8,1,38106.171527995786
4,35,5444,4,49518.61373180055,78393.59999999999,0,0.0
3,59,9676,3,104638.76995295116,133528.8,0,0.0
18,51,8951,0,96447.26114009804,204082.8,1,79665.43770172098
15,28,9567,3,99224.134877132,200907.0,1,69456.89441399238
11,57,13123,0,100943.18439093117,244087.80000000002,1,78432.85427175353
5,47,6691,3,44696.74015035666,100365.0,0,0.0
16,62,2603,0,23799.845680368493,56224.8,1,19325.47469245921
19,45,4389,2,26475.27384058372,102702.59999999999,1,20200.633940365373
4,42,8510,0,88978.42948067034,122544.0,0,0.0
11,35,14099,0,139996.959164506,262241.4,1,108777.63727082117
12,36,2360,4,22825.308004711635,45312.0,0,0.0
5,53,3184,4,19653.952571121063,47760.0,0,0.0
10,35,14848,1,144644.15544946774,267264.0,1,106313.4542553588
10,53,13589,4,115698.59542493579,244602.0,1,72890.11511770955
19,47,8424,4,56916.4466591575,197121.6,1,39443.09753479614
5,39,13304,3,88075.12865995312,199560.0,0,0.0
5,23,13140,1,132887.6260341576,197100.0,1,93021.33822391032
4,40,12905,0,143346.17651652664,185832.0,1,104356.01650403139
4,45,14793,4,167516.0341724868,213019.19999999998,0,0.0
2,46,10777,2,103185.90899818816,142256.40000000002,0,0.0
3,23,3647,3,36553.01859492495,50328.6,0,0.0
4,55,13524,3,98503.31374316133,194745.6,0,0.0
8,30,3656,3,35275.64595576461,61420.799999999996,0,0.0
9,55,4856,2,48592.94107957716,84494.4,0,0.0
8,47,10329,1,91316.95240548253,173527.19999999998,1,65839.52268435291
12,61,6835,4,77101.54668625207,131232.0,0,0.0
10,27,14560,4,157762.3066469356,262080.0,1,99390.25318756945
5,33,2242,0,14748.687921789153,33630.0,0,0.0
5,30,10627,4,71162.87670053118,159405.0,0,0.0
15,31,6284,0,55478.53217309782,131964.0,1,44660.218399343736
3,42,14144,3,102734.56883127072,195187.19999999998,0,0.0
2,37,6226,3,67702.67867734811,82183.20000000001,0,0.0
15,58,13878,3,125265.56235023239,291438.0,1,87685.89364516265
